SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
½£´¹ÐÇºÓnpc	C«ng kÝch ngo¹i c«ng  	1166	901	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wd_02.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	341	-1	1	1	10	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1107	0	0	0	0	0	0	0	80	20	-2	0	40	0	0		0					0	0	1	4	1	\script\skill\wudang.lua	physicsenhance_p	jianwudang150	attackrating_p	jianwudang150	stealmana_p	jianwudang150	deadlystrike_p	jianwudang150	lightingdamage_v	jianwudang150	missle_speed_v	jianwudang150	skill_attackradius	jianwudang150	skill_cost_v	jianwudang150	skill_eventskilllevel	jianwudang150	skill_collideevent	jianwudang150	skill_startevent	jianwudang150	skill_showevent	jianwudang150		jianwudang150	skill_skillexp_v	jianwudang150	missle_lifetime_v	jianwudang150	seriesdamage_p	jianwudang150		jianwudang150		jianwudang150		jianwudang150		jianwudang150		"Th­îng HuyÒn Tinh NguyÖt, H¹ DÞ L­ìng Nghi, Vâ §ang §¹i Thõa KiÕm Ph¸p, c«ng kÝch môc tiªu ®èi diÖn"	
¾ÅÌìî¸·çnpc	C«ng kÝch néi c«ng 	1167	1001	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_kl_01.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	5	1	342	-1	1	1	11	1	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\kunlun.lua	physicsenhance_p	daokunlun150	missle_speed_v	daokunlun150	skill_attackradius	daokunlun150	skill_cost_v	daokunlun150	skill_eventskilllevel	daokunlun150	lightingdamage_v	daokunlun150	skill_collideevent	daokunlun150	skill_showevent	daokunlun150		daokunlun150	skill_skillexp_v	daokunlun150	seriesdamage_p	daokunlun150	stun_p	daokunlun150		daokunlun150		daokunlun150		daokunlun150		daokunlun150		daokunlun150		daokunlun150		daokunlun150		daokunlun150		"Thiªn Cang KhÝ C«ng, DÜ §ao DÉn Chi, C«n L«n §¹i Thõa §ao Ph¸p, c«ng kÝch xuyªn thÊu môc tiªu phÝa tr­íc"	
ÌìÀ×ÕðÔÀnpc	C«ng kÝch néi c«ng 	1168	1002	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_kl_02.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	0	0	0	470	0	3	5	5	6	372	-1	1	1	11	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1109	80	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\kunlun.lua	lightingdamage_v	jiankunlun150fu	skill_eventskilllevel	jiankunlun150fu	stun_p	jiankunlun150fu	skill_showevent	jiankunlun150fu	skill_cost_v	jiankunlun150fu	seriesdamage_p	jiankunlun150fu	skill_vanishedevent	jiankunlun150fu	seriesdamage_p	jiankunlun150fu	skill_skillexp_v	jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		jiankunlun150fu		"KiÕm XuÊt Thiªn §Þa, L«i TrËn Cµn Kh«n, C«n L«n §¹i Thõa KiÕm Ph¸p, lµm cho¸ng ®èi ph­¬ng ë cù ly xa vµ c«ng kÝch."	
Vßng S¸ng Long C©u	Vßng trßn  håi phôc thuéc tÝnh	1169	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr				81	2	1	2	0	180	0	0	0	2	7	1170	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\vn_pk_state.lua	allres_yan_p	longju_guanghuan	allres_p	longju_guanghuan																																							
Áú¾Ô¹â»·×Óµ¯		1170		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr		0	0	81	2	0	2	0	180	0	0	0	2	3	137	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\vn_pk_state.lua	allres_yan_p	longju_guanghuan	allres_p	longju_guanghuan																																							
ChiÕn ý Thiªn Thu	Hç trî bÞ ®éng	1171	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\bumieshayi.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	skill_enhance	zhanyiqianqiu																																								"ChiÕn ý sanh, b¹t kiÕm tr¶m tø ph­¬ng. töu ý nång, cung Èm tóy thiªn thu."	
ÐÄÐÍÑÌ»¨		1172		0			0	0	0	0	0	0	0	800	0	0	0	0	6	385	-1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										Ò»¸öºÃ¿´µÄÑÌ»¨¡£	
ÃÍ°²Ð¡ÕÐ	C«ng kÝch ngo¹i c«ng  	1173		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k009.wav	0	0	0	0	0	600	0	0	0	2	6	9	-1	1	1	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	1	1	0	0	1	0	0	0				0	0	0	2	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchi	lifereplenish_v	tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		Phi tiªu sÏ tù ®éng phãng ra bèn phÝa	
Ê×½ì½ðÉ½ÂÛ½£¹â»·		1174		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_yan_v		allres_yan_p																																								
2012ÑÌ»¨1	C«ng kÝch néi c«ng 	1175	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr				0	0	0	0	0	420	0	0	0	3	6	386	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1176	0	0	0	0	0	0	0	0	20	-2	1	0	0	0		0					0	0	1	1	1	\script\skill\wudu.lua																																											
2012ÑÌ»¨2	C«ng kÝch néi c«ng 	1176	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr				0	0	0	0	0	420	0	0	0	3	6	387	-1	1	1	11	1	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1177	0	0	0	0	0	0	0	0	20	-2	1	0	0	0		0					0	0	1	1	0	\script\skill\wudu.lua																																											
2012ÑÌ»¨3	C«ng kÝch néi c«ng 	1177	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr				0	0	0	0	0	420	0	0	0	3	6	388	-1	1	1	11	1	0	30	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	1	0	0	0		0					0	0	1	1	0	\script\skill\wudu.lua																																											
Håi Xu©n	Vßng trßn  t¨ng c­êng thuéc tÝnh	1178	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\bingxuechurong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			41	2	1	2	0	400	0	0	0	2	7	1179	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\shipin\shipin.lua	lifemax_v	guanghuan_lifemax1	lifemax_yan_v	guanghuan_lifemax1																																						"<color=Yellow>Kh« Méc liªn v©n, diÖu thñ Håi Xu©n. <color>"	
¼ÓÑªÉÏÏÞ×Óµ¯		1179		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\bingxuechurong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	41	2	0	2	0	400	0	0	0	2	3	389	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	lifemax_v	guanghuan_lifemax1	lifemax_yan_v	guanghuan_lifemax1																																							
Kh« Méc	Vßng trßn  hç trî c«ng kÝch	1180	400	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\baidubuqin.spr				6	2	1	2	0	400	0	0	0	3	7	1181	-1	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\shipin\shipin.lua	lifemax_v	guanghuan_lifemax2	lifemax_yan_v	guanghuan_lifemax2																																						"<color=Yellow>Kh« kiÖt tù méc, sanh c¬ toµn v«.<color>"	
¼õÑªÉÏÏÞ×Óµ¯		1181		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\baidubuqin.spr				6	2	0	2	0	400	0	0	0	3	7	390	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	lifemax_v	guanghuan_lifemax2	lifemax_yan_v	guanghuan_lifemax2																																							
L­u V©n 	Vßng trßn  t¨ng c­êng thuéc tÝnh	1182	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			39	2	1	2	0	400	0	0	0	2	7	1183	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\shipin\shipin.lua	fastwalkrun_p	guanghuan_fastwalkrun1																																								"<color=Yellow>L­u v©n huyÔn t­îng, thiªn ®Þa nhÊt thÓ.<color>"	
¼ÓÅÜËÙÉÏµ¯		1183		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	39	2	0	2	0	400	0	0	0	2	3	389	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	fastwalkrun_p	guanghuan_fastwalkrun1																																									
Nª Tr¹ch	Vßng trßn  hç trî c«ng kÝch	1184	400	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\dianxuejiemai.spr				6	2	1	2	0	400	0	0	0	3	7	1185	-1	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\shipin\shipin.lua	fastwalkrun_p	guanghuan_fastwalkrun2																																								<color=Yellow>Th©m nª triÒn tóc.<color>	
¼õÅÜËÙ×Óµ¯		1185		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\dianxuejiemai.spr				6	2	0	2	0	400	0	0	0	3	7	390	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	fastwalkrun_p	guanghuan_fastwalkrun2																																									
L«i Háa KiÕp	C«ng kÝch néi c«ng 	1186	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	391	-1	3	1	11	1	0	0	0	0	0	1080	1080	0	0	1	0	0	0	0	0	1	0	1	1187	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																										"<color=Yellow>L«i háa giao ®éng, h¹o kiÕp thiªn ®Þa. Sau khi ph¸t næ sÏ t¹o ra lùc s¸t th­¬ng lín ®èi víi ®Þch nh©n trong ph¹m vi nhá .<color>"	
L«i Háa KiÕp 1	C«ng kÝch néi c«ng 	1187	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	392	-1	3	1	11	1	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1188	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
L«i Háa KiÕp 2	C«ng kÝch néi c«ng 	1188	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	393	-1	3	1	11	1	0	36	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1189	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
L«i Háa KiÕp 3	C«ng kÝch néi c«ng 	1189	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	394	-1	3	1	11	1	0	54	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1191	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
Béc ph¸t Mª Tóy Thiªn H­¬ng	C«ng kÝch néi c«ng 	1190		0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	121	0	0	2	0	0	0	3	5	3	7	395	-1	3	1	11	0	0	72	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	30	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	randmove	zhandan_randmove	missle_missrate	zhandan_randmove	missle_hitcount	zhandan_randmove																																					
Béc ph¸t L«i Háa KiÕp	C«ng kÝch néi c«ng 	1191		0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\ÎåÀ×Õý·¨m.wav	\sound\skill\ÎåÀ×Õý·¨f.wav	0	0	0	2	0	0	0	3	5	3	7	395	-1	3	1	11	0	0	72	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	30	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	fatallystrike_p	zhandan_fatallystrike																																									
Vò §· Hµ	Hç trî chñ ®éng	1192	1009	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_120.spr				33	0	0	2	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	1	-1	1	\script\skill\shipin\shipin.lua	allres_yan_p	zhudong_quankang	allres_p	zhudong_quankang																																						"<color=Yellow> häa thuyÒn thÝnh vò nhËp hµ miªn<enter> cã tØ lÖ nhËn ®­îc tr¹ng th¸i kh¸ng tÊt c¶ 10%, hiÖu qu¶ kÐo dµi 90 gi©y<color>"	
Thanh B×nh L¹c	C«ng kÝch néi c«ng 	1193	200	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr	\spr\skill\ÉÙÁÖ\sl_06_Ê¨×Óºð.spr	\sound\skill\Ê¨×Óºð.wav	0	59	0	0	0	0	90	0	0	0	1	7	77	-1	1	1	11	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	skill_enhance	zhudong_jiangongji	fastwalkrun_p	zhudong_jiangongji	attackratingenhance_p	zhudong_jiangongji																																				"<color=Yellow> d· hoa ph­¬ng th¶o, tÞch mÞch kh«ng s¬n ®¹o. <enter>  ng­êi bÞ ®¸nh tróng c«ng lùc bÞ tæn thÊt , hiÖu qu¶ kÐo dµi 60 gi©y. <color>"	
§iÖp Vò Hoa Phi	Chñ ®éng hç trî chiÕn ®Êu	1194	803	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\±ù»·Êõ.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			59	3	0	2	0	440	0	0	0	4	6	20	-1	1	1	11	0	0	0	0	0	0	360	360	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua	skill_enhance	zhudong_jiangongji	fastwalkrun_p	zhudong_jiangongji	attackratingenhance_p	zhudong_jiangongji																																				"<color=Yellow> Ngäc ®iÖp th©m tïng hèt bÊt kiÕn,  ng­êi bÞ ®¸nh tróng c«ng lùc bÞ tæn thÊt, hiÖu qu¶ kÐo dµi 60 gi©y. <color>"	
Mª Tóy Thiªn H­¬ng	C«ng kÝch néi c«ng 	1195	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	391	-1	3	1	11	1	0	0	0	0	0	1080	1080	0	0	1	0	0	0	0	0	1	0	1	1196	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																										"<color=Yellow> Lo¹n hoa tiÒm tóy mª nh©n nh·n, th¸i man ®µ la hua chÕ thµnh. <color>"	
Mª Tóy Thiªn H­¬ng 1	C«ng kÝch néi c«ng 	1196	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	392	-1	3	1	11	1	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1197	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
Mª Tóy Thiªn H­¬ng 2	C«ng kÝch néi c«ng 	1197	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	393	-1	3	1	11	1	0	36	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1198	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
Mª Tóy Thiªn H­¬ng 3	C«ng kÝch néi c«ng 	1198	304	0	\spr\Ui\¼¼ÄÜÍ¼±ê\shipin\Õ¨µ¯Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	394	-1	3	1	11	1	0	54	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1190	0	0	0	0	0	0	0	120	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\shipin\shipin.lua																																											
ÔÂ¶È³äÖµ´ÙÏú¹â»·		1199		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				162	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																											
2012ÄêVIP¹â»·		1200		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_yan_v																																										
Î¤ÍÓ»¤·¨		1201	201	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_02.spr	\spr\skill\1502\sl\sl_150_gunshao_dl.spr	\sound\skill\sound_k005.wav	0	0	0	0	0	0	180	0	0	0	1	7	318	-1	1	1	9	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	2	1	100	0	0		0					0	0	1	0	1	\script\skill\shaolin.lua		gunshaolin150	missle_missrate	gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150	seriesdamage_p	gunshaolin150	attackrating_p	gunshaolin150	colddamage_v	gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		¹÷ÉÙÁÖ150¼¼ÄÜµÚ¶þÊ½	
Ç§ÖØÂ¥ÅÚ£¨1-7¼¶£©		1202	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_06.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	800	0	2	5	3	1	396	-1	1	1	11	-1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1204	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\missions\qianchonglou\gun\head.lua																																											
Ç§ÖØÂ¥ÅÚ£¨´óÕÐ£©		1203	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tm_06.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	800	0	2	5	3	1	397	-1	1	1	11	-1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\missions\qianchonglou\gun\head.lua	execscript	extra_gun																																									
1-7¼¶ÅÚµ¯±¬Õ¨	C«ng kÝch néi c«ng 	1204		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	0	0	0	0	0	0	0	800	0	0	0	3	7	398	-1	1	1	11	-1	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\missions\qianchonglou\gun\head.lua	execscript	spear_gun																																									
¶Ô¼¼ÄÜ¼Ó³É%		1205	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\bumieshayi.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\skillstate.lua	skill_enhance																																									È«¼¼ÄÜ+1	
NPCÒþÉí	Hç trî chñ ®éng	1206		3	\spr\Ui\×÷·»Í¼±ê\Ãæ¾ß·»_0.spr				0	0	0	0	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\gmskills.lua	hide	gmhide																																								GM Èn th©n chuyªn dông	
NPCÐþÌìÎÞ¼«	hç trî bÞ ®éng 	1207		3	\spr\Ui\¼¼ÄÜÍ¼±ê\ÐþÌìÎÞ¼«.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_specialskill.lua	dynamicmagicshield_v	xuantianwuji																																								"C«n L«n cao cÊp T©m ph¸p, gi¶m hiÖu qu¶ s¸t th­¬ng cña ®èi ph­¬ng"	
GMAN	Hç trî chñ ®éng	1208		3	\spr\Ui\×÷·»Í¼±ê\Ãæ¾ß·»_0.spr				0	0	0	0	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\gmskills.lua	hide	gmhide																									GM Èn th©n chuyªn dông																
